custom_field	value	ticket_url	period
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330957	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=330979	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331007	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331015	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331139	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331147	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331164	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331165	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331204	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331166	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331215	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331266	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331368	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331380	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331476	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331556	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331551	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331571	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331583	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331675	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331650	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331691	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331726	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331732	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331778	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331783	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331819	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331827	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331830	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331874	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331890	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331894	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331935	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331941	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331971	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332011	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332029	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332082	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332103	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332126	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332105	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332124	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=331916	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332112	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332169	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332389	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332504	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332502	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=332433	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=333332	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334001	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334015	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334048	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334057	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=329177	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334072	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334100	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334156	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334171	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334205	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334276	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334531	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334521	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334520	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334486	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334479	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334517	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334625	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334700	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334738	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334864	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334870	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334964	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335043	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335059	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335073	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335106	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=334888	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335186	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335264	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335191	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335214	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335221	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335243	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335290	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335317	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335331	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335397	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335583	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335594	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335648	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335649	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335686	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335696	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335699	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335704	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335733	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335741	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335786	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335836	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335802	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335881	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335873	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=335921	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336081	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336100	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336109	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336151	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336303	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336375	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336420	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336446	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336451	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336448	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336506	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336469	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336531	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336538	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336591	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336644	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336643	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336780	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336708	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336719	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336808	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336805	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336854	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336917	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336937	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=336948	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337121	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337173	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337192	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337237	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337238	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337261	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337510	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337220	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337600	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337617	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337662	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337679	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337752	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337755	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337776	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337781	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337807	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337789	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337795	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337817	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337820	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337855	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337918	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337890	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337893	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337896	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337935	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337969	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337953	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337973	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337961	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337987	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337988	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337995	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337998	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337166	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=337740	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338012	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338047	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338062	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338066	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338086	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338110	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338124	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338130	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338247	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338302	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338325	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338316	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338345	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338352	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338349	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338406	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338057	FY2023
Ticket Type	Feature Support	https://help.hmdc.harvard.edu/Ticket/Display.html?id=338429	FY2023
